measuring time...
0, 30999, 37998
1, 27998, 37998
2, 29998, 36998
3, 30999, 36998
4, 28998, 36997
5, 29998, 37998
6, 29998, 36997
7, 29998, 37998
8, 28999, 37998
9, 29998, 37998
10, 29999, 36998
11, 33998, 37998
12, 29998, 36998
13, 29998, 37998
14, 29999, 37998
15, 28998, 37998
16, 29999, 37998
17, 30998, 37998
18, 29999, 37998
19, 29998, 37997
20, 30998, 36998
21, 29998, 37997
22, 29998, 36998
23, 29998, 37998
24, 29998, 36998
25, 29999, 36998
26, 29998, 55997
27, 30999, 37998
28, 29998, 37998
29, 29999, 36998
30, 29998, 36997
31, 29999, 37998
32, 29998, 37997
33, 29999, 36998
34, 29998, 36997
35, 29998, 37998
36, 29998, 52997
37, 135992, 37997
38, 59997, 64996
39, 37998, 53997
40, 29998, 36998
41, 30998, 37998
42, 29998, 37998
43, 28999, 47997
44, 29999, 36998
45, 29998, 47998
46, 30998, 36998
47, 29998, 38997
48, 34998, 37997
49, 29998, 36998
50, 40998, 36998
51, 28998, 36998
52, 31999, 37998
53, 29998, 42998
54, 37998, 37998
55, 29998, 37998
56, 34998, 37997
57, 29998, 37998
58, 29998, 24998
59, 19999, 38997
60, 18999, 24999
61, 19998, 24999
62, 19999, 24999
63, 18998, 23999
64, 18999, 166990
65, 23999, 31998
66, 22999, 31998
67, 22999, 32998
68, 24998, 32998
69, 23998, 30998
70, 23998, 31998
71, 22999, 30998
72, 21998, 30998
73, 24998, 31998
74, 28998, 30999
75, 55997, 33998
76, 26998, 40998
77, 43997, 50997
78, 42998, 44997
79, 30998, 38998
80, 33998, 38997
81, 30999, 38998
82, 28998, 37997
83, 94994, 25998
84, 19999, 24998
85, 19999, 24998
86, 20999, 26998
87, 21999, 28999
88, 21999, 26998
89, 20999, 24999
90, 21998, 25999
91, 21998, 28998
92, 22999, 25999
93, 20999, 25998
94, 19999, 40998
95, 15999, 19999
96, 15999, 18999
97, 14999, 18999
98, 14999, 18999
99, 15999, 18999
100, 15999, 24998
101, 14999, 18999
102, 15000, 18999
103, 13999, 18999
104, 15999, 18999
105, 25999, 17999
106, 14999, 18999
107, 14999, 17998
108, 14999, 18999
109, 14999, 18999
110, 14999, 18999
111, 14999, 18999
112, 15000, 18999
113, 14999, 17999
114, 13999, 18999
115, 15000, 18999
116, 14999, 18999
117, 14999, 18999
118, 14999, 17999
119, 15999, 17999
120, 14999, 17999
121, 14999, 18999
122, 14999, 18999
123, 13999, 18999
124, 15999, 18999
125, 14999, 18998
126, 14999, 18999
127, 14999, 18999
128, 15999, 18999
129, 14000, 18999
130, 14999, 18999
131, 13999, 18999
132, 14999, 18998
133, 15999, 18999
134, 14999, 18999
135, 14999, 17999
136, 14000, 18999
137, 13999, 18999
138, 14999, 18999
139, 14999, 18998
140, 14999, 31998
141, 11999, 15999
142, 11999, 14999
143, 11999, 16000
144, 11999, 16000
145, 11999, 15999
146, 11999, 14999
147, 11999, 15999
148, 11999, 15999
149, 11999, 15999
150, 11999, 14999
151, 11999, 14999
152, 11999, 14999
153, 11999, 14999
154, 11999, 15999
155, 11999, 15999
156, 11999, 15999
157, 12000, 14999
158, 130993, 15000
159, 12999, 15999
160, 11999, 14999
161, 11999, 14999
162, 11999, 14999
163, 11999, 14999
164, 11999, 14999
165, 12999, 14999
166, 12000, 14999
167, 12000, 15999
168, 12000, 15999
169, 12000, 14999
170, 12000, 14999
171, 12000, 14999
172, 13000, 15999
173, 12000, 15999
174, 11000, 14999
175, 12000, 15999
176, 12000, 14999
177, 11999, 14999
178, 11999, 14999
179, 11999, 14999
180, 11999, 14999
181, 11999, 15999
182, 11999, 15999
183, 11999, 14999
184, 11999, 15000
185, 11999, 16000
186, 11999, 15000
187, 12999, 15999
188, 11999, 16000
189, 11999, 15000
190, 11999, 14999
191, 11999, 14999
192, 11999, 14999
193, 11999, 14999
194, 11999, 14999
195, 11999, 14999
196, 12999, 14999
197, 12999, 14999
198, 11000, 14999
199, 12999, 15999
200, 12000, 15999
201, 12000, 14999
202, 12000, 15999
203, 12000, 15999
204, 12000, 14999
205, 12000, 14999
206, 12999, 14999
207, 12999, 15999
208, 11999, 15999
209, 11999, 14999
210, 12999, 14999
211, 12999, 15999
212, 11999, 15999
213, 11999, 15000
214, 11999, 15000
215, 12999, 15000
216, 12999, 15999
217, 11999, 15999
218, 11999, 14999
219, 11999, 14999
220, 11999, 14999
221, 12999, 14999
222, 11999, 15999
223, 11999, 14999
